Review #,Brand,Variety,Style,Country,Stars,Top Ten
701.0,Nissin,Big Cup Noodles Lime Chili Shrimp,Cup,USA,4.0,
700.0,Nissin,Chikin Ramen (Local),Pack,Japan,5.0,
699.0,Nissin,Cup Noodles Salsa Picante Shrimp,Cup,USA,3.5,
698.0,Nissin,Chow Mein Orange Chicken,Tray,USA,4.0,
697.0,Nissin,Spoon-it Rich Hearty Savory Chicken,Pack,USA,3.25,
696.0,Nissin,Big Cup Noodles Spicy Chicken,Cup,USA,3.5,
695.0,JFC,Japanese Style Noodle Curry,Bowl,Japan,4.5,
694.0,Vina Acecook,Kingcook Chicken,Pack,Vietnam,3.5,
693.0,Chewy,Stir Rice Vermicelli Indonesian Gado Gado,Tray,China,2.25,
692.0,Samyang,Assorted Vegetable Ramen,Pack,South Korea,3.75,
691.0,Mamee,Express Cup Vegetarian,Cup,Malaysia,2.0,
690.0,Maruchan,Yakisoba Savory Soy Sauce,Tray,USA,3.75,
689.0,Mee Jang,Noodle Soup Sour Spicy Shrimp Tom Yum,Bowl,Thailand,2.5,
688.0,Ohsung,Hong Ramyun Soy Peptide Hot Spicy,Pack,South Korea,3.75,
687.0,Nissin,Cup Noodles Xo Sauce Seafood,Cup,Hong Kong,3.75,
686.0,Mi Sedaap,Mi Segera Mi Goreng Perisa Sambal Goreng,Pack,Indonesia,4.5,
685.0,Indomie,Rasa Sup Buntut Oxtail Soup,Pack,Indonesia,2.75,
684.0,Dragonfly,Artificial Seafood,Pack,China,3.75,
683.0,Nongshim,Udon Garlic Teriyaki,Pack,South Korea,4.75,
682.0,Indomie,Instant Cup Noodles Mi Goreng Satay,Cup,Indonesia,4.25,
681.0,Nongshim,Hearty Rice Noodle Black Bean Vegetable,Pack,South Korea,3.75,
680.0,Vina Acecook,Kingcook Shrimp,Pack,Vietnam,2.75,
679.0,Mamee,Express Cup Fried Onion Chicken,Cup,Malaysia,3.25,
678.0,Wang,Kitsune Udon,Bowl,South Korea,4.0,
677.0,Nongshim,Shin Ramyun Shrimp,Pack,China,4.5,
676.0,Indomie,Spicy Coconut Shrimp,Pack,Indonesia,4.75,
675.0,Samyang,Nagasaki Jjampong,Pack,South Korea,4.75,
674.0,Paldo,Kko Kko Myun,Pack,South Korea,5.0,
673.0,Ohsung,Hong Ramyun Soup Soy Peptide Mild,Pack,South Korea,3.25,
672.0,Mug Shot,Chicken,Pack,UK,3.0,
671.0,Mug Shot,Spicy Sweet & Sour,Pack,UK,3.0,
670.0,Saigon Ve Wong,Kung Fu Artificial Chicken Rice Noodle,Bowl,Vietnam,3.5,
669.0,Nissin,Gozen Tempura,Bowl,Japan,4.0,
668.0,Saigon Ve Wong,Kung Fu Vegetarian,Bowl,Vietnam,2.0,
667.0,Nissin,Ramen Bowl Kimchi,Bowl,USA,3.0,
666.0,Lishan,Black Rooster Chicken,Pack,Taiwan,1.5,
665.0,Mama,Moo Nam Tok Rice Vermicelli,Pack,Thailand,3.25,
664.0,Thai Kitchen,Bangkok Curry Rice Noodle,Pack,USA,2.75,
663.0,Paldo,Jjajangmen Black Bean,Pack,South Korea,4.0,
662.0,Daikoku,Shokuh Kitsune Udon,Bowl,Japan,4.25,
661.0,Yamamoto,Ponpoko Tempura Soba,Bowl,Japan,4.25,
660.0,Lucky Me!,Beef Na Beef,Pack,Philippines,3.75,
659.0,Nissin,Ramen Bowl Spicy Shrimp,Bowl,USA,3.0,
658.0,Paldo,Hwa King Cup,Cup,South Korea,3.5,
657.0,Dragonfly,Onion,Pack,China,3.75,
656.0,Nissin,Ramen Bowl Hot & Spicy,Bowl,USA,3.75,
655.0,Cap Atoom Bulan,Mie Telor Asli,Pack,Indonesia,3.0,
654.0,Mee Jang,Sour Spicy Chicken Tom Yum,Bowl,Thailand,3.25,
653.0,Dragonfly,Artificial Pork Ribs,Pack,China,4.0,
652.0,Sapporo Ichiban,Shio,Pack,Japan,5.0,
651.0,Mi Sedaap,Mi Segera Mi Sup Perisa Kari Ayam,Pack,Indonesia,4.0,
650.0,Dragonfly,Artificial Chicken,Pack,China,4.0,
649.0,Pot Noodle,Chicken & Mushroom,Cup,UK,3.75,
648.0,Nongshim,Seafood Ramyun,Pack,South Korea,3.75,
647.0,Sunlee,Tom Yum Shrimp Noodle,Bowl,Thailand,3.5,
646.0,Yamamoto,Shoyu,Bowl,Japan,4.25,
645.0,Nongshim,Oolongmen Artificial Chicken,Cup,South Korea,3.75,
644.0,Sura,Knife Cut Rice Noodle,Bowl,South Korea,3.75,
643.0,Wei Chuan,Miso Vegetables,Pack,Taiwan,3.25,
642.0,Little Cook,Spicy Beef,Cup,Thailand,2.75,
641.0,Vina Acecook,Hao Hao Shrimp Onion,Pack,Vietnam,3.0,
640.0,Master Kong,Artificial Spicy Beef,Pack,China,4.25,
639.0,Nissin,Gozen Kitsune Udon,Bowl,Japan,5.0,
638.0,GreeNoodle,Yakisoba,Pack,Thailand,3.0,
637.0,Snapdragon,Chinese Mushroom Rice Noodle,Cup,Singapore,2.5,
636.0,Yamamori,Tom Yam Ramen Pork,Pack,Japan,4.75,
635.0,Ottogi,Buckwheat Bibim Ramyon,Pack,South Korea,1.1,
634.0,Baijia,Sichuan Hot Pot Sweet Potato Thread,Bowl,China,0.5,
633.0,Mr. Udon,Seafood Selection,Pack,South Korea,3.5,
632.0,Mr. Udon,Japanese Miso,Pack,South Korea,2.75,
631.0,Fashion Foods,XO Sauce,Bowl,Thailand,1.25,
630.0,Ve Wong,Kung Fu Artificial Mushroom Pork,Bowl,Taiwan,1.25,
629.0,Master Kong,Artificial Braised Beef,Pack,China,4.25,
628.0,Lucky Me!,Supreme La Paz Batchoy Beef Garlic,Bowl,Philippines,3.5,
627.0,Omachi,Spaghetti,Pack,Vietnam,3.75,
626.0,Ottogi,Yeul Hot Taste,Bowl,South Korea,3.5,
625.0,Pot Noodle,Bombay Bad Boy,Cup,UK,4.0,
624.0,Master Kong,Artificial Pork,Pack,China,3.75,
623.0,Wei Wei,"""A"" Series Vegetarian",Pack,Taiwan,3.25,
622.0,Daikoku,My Friend Vic Tanuki Udon,Bowl,Japan,4.75,
621.0,Ottogi,Jin Ramen Big Bowl (Hot),Bowl,South Korea,3.5,
620.0,Vifon,Phu Gia Bamboo Shoot Artificial Pork Bean Thread,Pack,Vietnam,1.25,
619.0,Yamamoto,Ponpoko Tempura Udon,Bowl,Japan,4.75,
618.0,Pulmuone,Cold Noodles By Dad,Pack,South Korea,2.75,
617.0,Nissin,Demae Iccho Sesame Oil Chicken Macaroni,Pack,Japan,3.75,
616.0,Maggi,2 Minute Noodles Thrillin' Curry,Pack,India,2.0,
615.0,Yamamori,Tom Yam Prawn,Pack,Japan,4.5,
614.0,Fuku,Superior Soup Rice Noodle,Pack,Hong Kong,2.5,
613.0,Saigon Ve Wong,Kung Fu Artificial Pork Flavor,Bowl,Vietnam,3.0,
612.0,Maruchan,Yakisoba Spicy Chicken,Tray,USA,1.75,
611.0,Batchelors,Super Noodles Low Fat Sweet Thai Chilli,Pack,UK,2.0,
610.0,Wei Wei,"""A"" Series Artificial Chicken",Pack,Taiwan,3.25,
609.0,Wei Wei,"""A"" Series Artificial Hot Beef",Pack,Taiwan,3.75,
608.0,Koka,Spicy Black Pepper,Pack,Singapore,5.0,2012 #10
607.0,Pot Noodle,Beef Tomato,Cup,UK,1.5,
606.0,Six Fortune,U-Dong,Pack,South Korea,4.0,
605.0,Little Cook,Artificial Onion,Cup,Thailand,3.5,
604.0,Batchelors,Super Noodles Low Fat Chicken Herb,Pack,UK,2.0,
603.0,Wei Lih,Goog Good Eat Super Ramen Hot Chili,Pack,Taiwan,3.75,
602.0,Nongshim,Oolongmen Artificial Seafood,Cup,South Korea,3.5,
601.0,Wei Chuan,Tomato Vegetables,Pack,Taiwan,4.0,
600.0,Maruchan,Ramen Noodle Soup Beef,Pack,USA,3.25,
599.0,Lucky Me!,Pancit Canton Extra Hot Chili,Pack,Philippines,4.0,
598.0,Little Cook,Vegetarian,Cup,Thailand,3.25,
597.0,Batchelors,Super Noodles Sweet & sour,Pack,UK,3.5,
596.0,Thai Kitchen,Lemongrass Chili Rice Noodle,Pack,USA,1.5,
595.0,Thai Kitchen,Spring Onion Rice Noodle,Pack,USA,3.75,
594.0,Haioreum,Asian Style Noodles Seafood,Bowl,South Korea,3.5,
593.0,Nongshim,Chapagetti Chajang,Pack,South Korea,4.0,
592.0,Batchelors,Super Noodles Mild Curry,Pack,UK,3.25,
591.0,Batchelors,Super Noodles To Go Chinese Space Rib,Bowl,UK,2.5,
590.0,Mama,Chand Clear Soup,Bowl,Thailand,3.5,
589.0,Vifon,South Korean Style Kim Chee,Bowl,Vietnam,4.25,
588.0,Vifon,Tu Quy Pork,Pack,Vietnam,2.75,
587.0,Sunlight,Steam Vermicelli,Pack,Taiwan,2.1,
586.0,Vedan,Bah Kut Tea Noodle For Vegetarians,Pack,Taiwan,3.25,
585.0,Ve Wong,Artificial Onion Flavor Bean Thread,Bowl,Taiwan,1.5,
584.0,Baijia,Single Noble Black Bone Chicken Sweet Potato Thread,Cup,China,0.0,
583.0,Vifon,Phu Gia Cua Crab Bean Thread,Pack,Vietnam,2.25,
582.0,Koyo,Tofu & Miso,Pack,USA,2.5,
581.0,Koyo,Mushroom,Pack,USA,2.75,
580.0,Baijia,Hot & Sour Casserole Stewed Rice Noodle,Pack,China,0.0,
579.0,Baijia,Sichuan Pickled Sweet Potato Thread,Pack,China,1.75,
578.0,Nongshim,Shin Ramyun Black,Pack,South Korea,4.75,2012 #7
577.0,Pot Noodle,Chinese Chow Mein,Cup,UK,3.0,
576.0,Menraku,Tempura Soba,Bowl,Japan,3.75,
575.0,Batchelors,Super Noodles Barbecue Beef,Pack,UK,3.5,
574.0,Maggi,2 Minute Noodles Tricky Tomato,Pack,India,3.75,
573.0,Noah Foods,Phoya Chicken,Bowl,Vietnam,2.0,
572.0,Maruchan,Yakisoba Tomato Basil,Tray,USA,3.0,
571.0,Shirakiku,Japanese Style Tokusen Sio,Pack,Japan,3.25,
570.0,O Sung,Keopnurungji Rice Snack,Cup,South Korea,2.5,
569.0,Saigon Ve Wong,Kung Fu Suc Song Artificial Pork,Bowl,Vietnam,3.0,
568.0,Paldo,Gomtang,Cup,South Korea,4.0,
567.0,Goku Uma,Soy Sauce,Bowl,Japan,3.5,
566.0,Foodmon,DJ DOC Jjolmyeon,Bowl,South Korea,5.0,
565.0,Batchelors,Super Noodles To Go Curry,Bowl,UK,4.0,
564.0,Uni-President,One More Cup Kimchi,Cup,Taiwan,3.75,
563.0,Yum Yum,Duck,Pack,Thailand,3.25,
562.0,Batchelors,Super Noodles Bacon,Pack,UK,4.25,
561.0,Sahmyook,Vegetable,Pack,South Korea,3.25,
560.0,Myojo,Ippeichan Soy Sauce,Bowl,Japan,4.0,
559.0,Wai Wai,Quick Tom Yum Shrimp,Cup,Thailand,3.0,
558.0,Long Kow,Crystal Noodles Vegetables,Bowl,China,1.5,
557.0,Batchelors,Super Noodles Souther Fried Chicken,Pack,UK,3.75,
556.0,Mi Sedaap,Mi Goreng Perisa Asli,Pack,Indonesia,4.75,
555.0,Batchelors,Super Noodles Chinese Chow Mein,Pack,UK,2.75,
554.0,Yum Yum,Shrimp Tom Yum Flavor,Pack,Thailand,3.5,
553.0,Samyang,60 Ingredients,Cup,South Korea,2.75,
552.0,Super Bihun,Kuah Rasa Baso Sapi Rice Noodles,Pack,Indonesia,3.0,
551.0,Batchelors,Super Noodles Chicken,Pack,UK,3.25,
550.0,Nissin,Taisho Fried Noodle Yakisoba,Pack,Japan,4.25,
549.0,Mi Sedaap,Supreme Soto,Pack,Indonesia,4.0,
548.0,Pot Noodle,Original Curry,Cup,UK,3.75,
547.0,Lucky Me!,Pancit Canton Sweet Spicy,Pack,Philippines,5.0,
546.0,Yum Yum,Vegetable,Pack,Thailand,3.5,
545.0,Golden Wheat,South Korean Style Spicy Beef,Pack,China,3.5,
544.0,Unox,Good Noodles Chicken,Pack,Holland,3.5,
543.0,Menraku,Curry Udon,Bowl,Japan,4.75,
542.0,Mi Sedaap,Mi SupArtificial Chicken Special,Pack,Indonesia,3.0,
541.0,Yum Yum,Chicken,Pack,Thailand,3.5,
540.0,Nissin,Top Ramen Chicken,Pack,USA,3.25,
539.0,Nissin,Demae Ramen Chicken,Pack,Japan,3.0,
538.0,Lucky Me!,Lomi Seafood Vegetable,Pack,Philippines,0.5,
537.0,Mama,Pad Kee Mao Drunken,Pack,Thailand,2.0,
536.0,Ottogi,Yeul Ramyun,Pack,South Korea,4.25,
535.0,Wai Wai,Chicken Flavor,Pack,Thailand,0.9,
534.0,Mama,Pho Ga,Pack,Thailand,3.1,
533.0,Paldo,Gomtang,Pack,South Korea,4.75,
532.0,Doll,Spicy Tomkotsu,Pack,Hong Kong,4.25,
531.0,Yum Yum,Beef,Pack,Thailand,3.25,
530.0,Mee Jang,Artificial Shrimp Tom yum,Bowl,Thailand,3.5,
529.0,Sapporo Ichiban,Hot Spicy Chicken,Pack,USA,2.0,
528.0,Unox,Good Noodles Vegetable,Pack,Holland,3.75,
527.0,Little Cook,Wheat Gluten Stewed Duck Flavoured,Bowl,Thailand,2.75,
526.0,Annie Chun's,Soy Ginger Ramen,Pack,USA,1.5,
525.0,JML,Artificial Spicy Hot Beef,Pack,China,3.75,
524.0,Nissin,Cup Noodles Spicy Seafood,Cup,Hong Kong,3.75,
523.0,Dragonfly,Artificial Hot & Sour Shrimp,Bowl,China,4.5,
522.0,Samyang,Hot Beef,Pack,South Korea,4.25,
521.0,Menraku,Soy Sauce,Bowl,Japan,4.25,
520.0,Nan Hsing,Vegetarian Rice Noodles,Bowl,Taiwan,0.25,
519.0,Snapdragon,Beijing Vegetable Rice Noodle,Cup,Singapore,2.0,
518.0,Dragonfly,Artificial Chicken,Bowl,China,4.5,
517.0,Thai Kitchen,Thai Ginger Rice Noodle,Pack,USA,4.25,
516.0,Wang,Champong Spicy Seafood,Bowl,South Korea,3.5,
515.0,Tradition,Imitation Beef,Cup,USA,2.5,
514.0,Shirakiku,Sanukiya Fresh Spicy Ramen,Bowl,Japan,3.0,
513.0,Dragonfly,Artificial Onion,Bowl,China,4.0,
512.0,Paldo,Big Bowl Noodle,Bowl,South Korea,3.75,
511.0,Menraku,Miso,Bowl,Japan,2.75,
510.0,Snapdragon,South Korean Kimchi Rice Noodle,Cup,Singapore,3.75,
509.0,Ve Wong,Kung Fu Shrimp,Bowl,Taiwan,4.0,
508.0,Samyang,Beef,Cup,South Korea,3.75,
507.0,Dragonfly,Artificial Seafood,Bowl,China,3.75,
506.0,Nongshim,Oolongmen Beef,Cup,South Korea,2.5,
505.0,JML,Artificial Spicy Beef,Pack,China,3.5,
504.0,Knorr,Pizza,Pack,Pakistan,3.0,
503.0,GreeNoodle,Miso,Pack,Thailand,1.0,
502.0,Sunlee,Beef Rice Stick,Bowl,Thailand,2.0,
501.0,Nongshim,Neoguri Mild,Pack,South Korea,3.25,
500.0,Mexi-Ramen,Soupless Ramen Shallot Teriyaki,Pack,USA,2.5,
499.0,Dragonfly,Artificial Beef,Bowl,China,4.75,
498.0,Hsin Tung Yang,Tiny Noodle With Oyster Flavor,Pack,Taiwan,0.0,
497.0,Nissin,Demae Iccho Seafood & Abalone Macaroni,Pack,Japan,4.0,
496.0,Maruchan,Yakisoba Shrimp,Tray,USA,2.75,
495.0,Ottogi,Jin Ramen (Mild),Pack,South Korea,3.25,
494.0,Snapdragon,Tomato Seafood Rice Noodle,Cup,Singapore,3.5,
493.0,Pulmuone,Fresh Ramen Spicy,Pack,South Korea,3.0,
492.0,Noah Foods,Phoya Rice Noodles Beef,Bowl,Vietnam,2.75,
491.0,JML,Artificial Stew Beef,Pack,China,3.75,
490.0,Foodmon,DJ DOC Instant rice Ramen Topokki,Bowl,South Korea,5.0,
489.0,JML,Stew Pork,Pack,China,3.25,
488.0,Kailo,Big Bowl Crab ,Bowl,Hong Kong,3.5,
487.0,Kailo,Big Bowl Artificial Chicken,Bowl,Hong Kong,2.75,
486.0,Kamfen,Japanese U-Don Lobster Scallop,Pack,China,3.0,
485.0,Ottogi,Hot & Spicy Ramen,Cup,South Korea,3.0,
484.0,Ottogi,Bekse Curry Myon,Cup,South Korea,4.25,
483.0,Itomen,Yellow Buckwheat,Bowl,Japan,4.5,
482.0,Menraku,Shio,Bowl,Japan,4.5,
481.0,Thai Kitchen,Roasted Garlic Rice Noodle,Bowl,USA,3.75,
480.0,Thai Kitchen,Mushroom Rice Noodle,Bowl,USA,3.25,
479.0,Nongshim,Potato Noodle Soup,Pack,South Korea,3.75,
478.0,Vedan,Mushroom & Artificial Cuttlefish,Pack,Taiwan,1.75,
477.0,Mr. Udon,Malaysian Beef Udon,Pack,South Korea,3.0,
476.0,Annie Chun's,Teriyaki Noodle,Bowl,USA,1.75,
475.0,Gefen,Vegetable,Pack,USA,3.25,
474.0,Saigon Ve Wong,Kung Fu Rice Noodle Shrimp Crab ,Bowl,Vietnam,3.75,
473.0,Myojo,Ramen-Desse Miso Soybean Paste,Bowl,Japan,4.5,
472.0,Thai Kitchen,Spring Onion Rice Noodle,Bowl,USA,3.75,
471.0,Koyo,Lemongrass ginger,Pack,USA,1.5,
470.0,Maruchan,Ramen Noodle Soup Chicken Mushroom,Pack,USA,3.25,
469.0,Gefen,Chicken,Pack,USA,3.5,
468.0,Paldo,Snack Noodle slightly Hot,Pack,South Korea,3.75,
467.0,Vifon,Tu Quy Sour Spicy Shrimp,Pack,Vietnam,1.75,
466.0,Saigon Ve Wong,Kung Fu Rice Noodle Artificial Beef,Bowl,Vietnam,3.5,
465.0,Nissin,Souper Meal Picante Shrimp Hot Spicy,Bowl,USA,2.75,
464.0,Mama,Vegetable,Pack,Thailand,3.25,
463.0,Ottogi,Ppushu Ppushu Barbecue,Pack,South Korea,3.0,
462.0,Nissin,Top Ramen Shrimp,Pack,USA,3.5,
461.0,Samyang,Sutah Hot Spicy Beef,Pack,South Korea,3.5,
460.0,Menraku,Tempura Udon,Bowl,Japan,5.0,
459.0,Gefen,Imitation Chicken Vegetarian,Pack,USA,3.0,
458.0,Ve Wong,Kung Fu Artificial Beef Rice Noodle,Bowl,Taiwan,3.75,
457.0,Ibumie,Harmee Mee goreng Prawn,Pack,Malaysia,4.5,
456.0,Ve Wong,Kung Fu Artificial Szechuan Pork,Bowl,Taiwan,3.75,
455.0,Baijia,Single Noble Pickled Radish & Duck,Cup,China,0.25,
454.0,Koyo,Asian Vegetable,Pack,USA,1.5,
453.0,Nongshim,Bowl Noodle Savory Chicken,Bowl,USA,3.25,
452.0,Myojo,Hyoubanya No Chukasoba Soy Sauce,Pack,Japan,4.0,
451.0,Myojo,Ippeichan Soybean Paste,Bowl,Japan,4.0,
450.0,Ottogi,Ppushu Ppushu Tteobokki,Pack,South Korea,3.25,
449.0,Wu Mu,Beef Flavor Ramen,Pack,Taiwan,4.25,
448.0,Ve Wong,Kung Fu Artificial Sesame Chicken,Bowl,Taiwan,3.75,
447.0,Ve Wong,Little Prince Bacon,Pack,Vietnam,4.75,
446.0,Sao Tao,Noodle King Hong Koing Style Wonton,Bowl,Hong Kong,2.25,
445.0,iNoodle,Taiwan Style Chow Mein,Pack,Taiwan,2.25,
444.0,Mr. Udon,Chicken,Pack,South Korea,3.25,
443.0,Lucky Me!,N-Rich Chicken Tinola,Pack,Philippines,4.0,
442.0,Nongshim,Kalguksoo,Pack,South Korea,4.5,
441.0,Ottogi,Spice Seafood,Pack,South Korea,3.75,
440.0,Maruchan,Instant Lunch Hot spicy Beef,Cup,USA,2.75,
439.0,Little Cook,Tom Yum Seafood Creamy,Bowl,Thailand,3.0,
438.0,Samyang,Beef,Bowl,South Korea,3.75,
437.0,Nongshim,Big Bowl Spicy Kimchi,Bowl,South Korea,3.25,
436.0,Unif,Artificial Beef With Sauerkraut,Bowl,Taiwan,3.75,
435.0,Mi Sedaap,Mie Sambal Goreng,Pack,Indonesia,4.25,
434.0,Mi Sedaap,Kari Spesial,Pack,Indonesia,4.5,2012 #5
433.0,Lucky Me!,Supreme Bulalo,Bowl,Philippines,3.25,
432.0,Ve Wong,Instant Bean Thread Seafood,Bowl,Taiwan,2.5,
431.0,Unif / Tung-I,Chinese Onion Rice Noodle,Pack,Taiwan,2.75,
430.0,Quickchow,Pancit Canton toyo Mansi,Pack,Philippines,5.0,
429.0,Quickchow,Chicken Mami,Pack,Philippines,3.75,
428.0,Kamfen,E Menm Chicken,,China,3.75,
427.0,Koka,Mi Hai Cua Crab Flavor,Pack,Singapore,5.0,
426.0,Vifon,Tu quy Chicken,Pack,Vietnam,3.0,
425.0,Chikara,Shrimp Udon,Pack,USA,4.5,
424.0,Q,Noodle With Sesame Sauce,Pack,Taiwan,3.25,
423.0,Noodle Time,Shin Cup,Cup,South Korea,3.0,
422.0,Vifon,Mi Lau Thai Thai Stle,Bowl,Vietnam,4.0,
421.0,Myojo,Kakesoba Desse Soy Sauce,Bowl,Japan,2.75,
420.0,Sapporo Ichiban,Beef Flavorc,Cup,USA,3.5,
419.0,Myojo,Ramen Desse Shio,Bowl,Japan,4.25,
418.0,iNoodle,Udon Noodle Soup Oriental,Pack,Taiwan,3.75,
417.0,Vifon,Tu Quy Spicy Beef,Pack,Vietnam,3.5,
416.0,Sapporo Ichiban,Chicken Flavor,Cup,USA,3.75,
415.0,Ve Wong,Artificial Classic Beef,Bowl,Taiwan,3.75,
414.0,Doll,Artificial Beef Flavor,Pack,Hong Kong,2.5,
413.0,Souper,Alimentary Paste Chow Mein,Pack,Taiwan,4.25,
412.0,Maruchan,Midori No Tanuki,Bowl,Japan,4.125,
411.0,Sunlee,Crab Vermicelli,Bowl,Thailand,3.25,
410.0,Lucky Me!,Instant Bulalo Bone Marrow,Pack,Philippines,3.75,
409.0,Payless,Instant Mami Chicken,Pack,Philippines,4.0,
408.0,Gomex,3 Mien Mi Tom Chua Cay Hot sour Shrimp,Pack,Vietnam,2.25,
407.0,Ottogi,Snack Ramyon,Cup,South Korea,3.5,
406.0,Vifon,Asian Style Instant Noodles Beef,Pack,Vietnam,3.75,
405.0,Ibumie,Harmee Prawn,Pack,Malaysia,3.25,
404.0,Vina Acecook,Hao Hao Sate Onion,Pack,Vietnam,3.75,
403.0,Maruchan,Instant Lunch Lime Flavor with Shrimp,Cup,USA,2.25,
402.0,Sao Tao,Noodle King Scallop Thick,Bowl,Hong Kong,3.0,
401.0,Myojo,Suudon Desse Soy Sauce,Bowl,Japan,4.25,
400.0,Nissin,Cup Noodles Seafood Curry,Cup,Hong Kong,4.25,
399.0,Paldo,Spicy Seafood,Cup,South Korea,3.75,
398.0,Paldo,Bowl Noodle Beef With Vegetables,Bowl,South Korea,3.75,
397.0,Quickchow,Quickie Mami La Paz Batchoy,Cup,Philippines,3.0,
396.0,Vina Acecook,Bestcook Hot spicy Tom Yum Shrimp,Bowl,Vietnam,4.25,
395.0,Ottogi,Jin Ramen (Mild),Cup,South Korea,3.0,
394.0,Paldo,Hwa Cup Hot Spicy,Cup,South Korea,3.5,
393.0,Kamfen,Dried Mix Noodles XO Sauce,Tray,China,2.0,
392.0,Nissin,Yakisoba Noodles Karashi,Tray,Japan,5.0,2012 #3
391.0,Myojo,Hyoubanya No Chukasoba Oriental,Pack,Japan,4.25,2012 #6
390.0,Menraku,Curry Soba,Bowl,Japan,4.0,
389.0,Mama,Vegetarian Tom Yum,Pack,Thailand,2.75,
388.0,Maruchan,Instant Lunch Cheddar Cheese,Cup,USA,2.75,
387.0,Nissin,Bowl Noodles Rich & Savory Beef,Bowl,USA,3.75,
386.0,US Canning,Fu Chang Chinese Noodle Company Pork Seafood,Tray,USA,0.0,
385.0,Ve Wong,Hot Of Hots Artificial Black Peppered Beef,Bowl,Taiwan,1.25,
384.0,Nissin,Demae Iccho Tom Yam Goong Macaroni,Pack,Japan,4.0,
383.0,Lucky Me!,Chicken Na Chicken,Pack,Philippines,2.75,
382.0,Lucky Me!,N-Rich Artificial Chicken With Ginger,Pack,Philippines,2.5,
381.0,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,Vietnam,4.25,
380.0,Rhee Bros Assi,Pho Vietnamese Noodle Soup,Tray,South Korea,3.75,
379.0,Nissin,Chow Mein Thai Peanut,Tray,USA,2.5,
378.0,Ve Wong,Hot Of Hots Artificial Satay Beef,Bowl,Taiwan,3.75,
377.0,Sau Tao,Ho Fan Abalone Chicken,Bowl,Hong Kong,4.0,
376.0,Sau Tao,Noodle King Lobster Thick,Bowl,Hong Kong,2.75,
375.0,Vifon,Pho Bo Beef Rice Noodle,Pack,Vietnam,0.5,
374.0,Vifon,Asian Style Instant Noodles Shrimp,Pack,Vietnam,3.75,
373.0,Nissin,Cup Noodles Chicken Vegetable,Cup,USA,2.75,
372.0,Noodle Time,Spicy Thai,Bowl,Canada,0.5,
371.0,Nissin,Chow Noodles Alfredo,Tray,USA,3.75,
370.0,Fuku,Superior Soup,Pack,Hong Kong,5.0,
369.0,Bon Go Jang,Tofu Udon Dosirak,Tray,South Korea,3.75,
368.0,Knorr,Chili Pork,Cup,Thailand,3.5,
367.0,Saigon Ve Wong,Kung Fu Artificial Chicken,Pack,Vietnam,3.25,
366.0,Payless,Pancit Shanghai,Pack,Philippines,2.75,
365.0,Nissin,Cup Noodles Prawn,Cup,Singapore,3.25,
364.0,Sao Tao,Noodle King Beef Hong Kong Style,Bowl,Hong Kong,2.5,
363.0,Nissin,Demae Iccho Tonkotsu Macaroni,Pack,Japan,3.5,
362.0,Vina Acecook,Daily Hot & Sour With Shrimp,Pack,Vietnam,4.5,
361.0,Tayho,Vermicelli With Pork,Bowl,USA,1.25,
360.0,Nissin,Cup Noodles Hearty Chicken,Cup,USA,2.5,
359.0,Nissin,Bowl Noodles Hot & Spicy Beef,Bowl,USA,3.75,
358.0,Doll,Spicy Artificial Pork,Pack,Hong Kong,3.75,
357.0,Payless,Xtra Big Kalamansi Pancit Canton,Pack,Philippines,4.0,
356.0,Maruchan,Ramen Noodle Soup Roast Beef,Pack,USA,2.75,
355.0,Nongshim,Noodle Lite 275 Udon Mushroom,Bowl,South Korea,2.5,
354.0,Maruchan,Instant Lunch Chicken 35% Less Sodium,Cup,USA,3.0,
353.0,Nissin,Top Ramen Chili,Pack,USA,3.25,
352.0,Maruchan,Ramen Noodle Soup Chili,Pack,USA,2.75,
351.0,Nissin,Top Ramen Picante Beef,Pack,USA,3.0,
350.0,Nissin,Souper Meal Tomato Garlic Shrimp,Bowl,USA,3.5,
349.0,Ottogi,Ramen Bokki,Bowl,South Korea,3.25,
348.0,Paldo,Bowl Noodle Kimchi,Bowl,South Korea,3.5,
347.0,Sunny Maid,Mi Chay Vegetarian,Pack,Taiwan,1.75,
346.0,Paldo,Bowl Noodle Spicy Artificial Chicken,Bowl,South Korea,3.125,
345.0,Myojo,Charumera Shoyu,Pack,Japan,3.5,
344.0,Paldo,Stirfried Kimchi,Pack,South Korea,3.75,
343.0,Super Bihun,Goreng Rice Noodles,Pack,Indonesia,4.5,
342.0,Nongshim,Shin Big Bowl,Bowl,South Korea,3.5,
341.0,Vina Acecook,Daily Vegetarian,Pack,Vietnam,3.75,
340.0,Shirakiku,Japanese Style Tokusen Shoyu,Pack,Japan,4.0,
339.0,Payless,Xtra Big Chilimansi Pancit Canton,Pack,Philippines,4.5,
338.0,Nissin,Big Cup Noodles Chicken,Cup,USA,2.25,
337.0,Maruchan,Ramen Noodle Soup Creamy Chicken,Pack,USA,5.0,
336.0,Six Fortune,Instant Noodles With Soup,Pack,South Korea,3.5,
335.0,Goku Uma,Hot & Spicy Beef,Bowl,Japan,3.5,
334.0,Nissin,Big Cup Noodles Beef,Cup,USA,2.125,
333.0,Nissin,Big Cup Noodles Shrimp,Cup,USA,2.25,
